col_0;col_1;col_2;Total Total;Total Españoles;Total Extranjeros;Hombres Total;Hombres Españoles;Hombres Extranjeros;Mujeres Total;Mujeres Españoles;Mujeres Extranjeros;Año;Mes
FUENCARRAL - EL PARDO;Total;;250487.0;;;;;;;;;2019;11
MONCLOA - ARAVACA;Total;;122057.0;;;;;;;;;2019;11
LATINA;Total;;242569.0;;;;;;;;;2019;11
CARABANCHEL;Total;;260418.0;;;;;;;;;2019;11
USERA;Total;;143042.0;;;;;;;;;2019;11
PUENTE DE VALLECAS;Total;;241264.0;;;;;;;;;2019;11
MORATALAZ;Total;;95902.0;;;;;;;;;2019;11
CIUDAD LINEAL;Total;;220431.0;;;;;;;;;2019;11
HORTALEZA;Total;;193730.0;;;;;;;;;2019;11
VILLAVERDE;Total;;154292.0;;;;;;;;;2019;11
VILLA DE VALLECAS;Total;;114632.0;;;;;;;;;2019;11
VICÁLVARO;Total;;74172.0;;;;;;;;;2019;11
SAN BLAS-CANILLEJAS;Total;;161583.0;;;;;;;;;2019;11
BARAJAS;Total;;50142.0;;;;;;;;;2019;11
CENTRO;Total;;140991.0;;;;;;;;;2019;12
ARGANZUELA;Total;;156176.0;;;;;;;;;2019;12
RETIRO;Total;;120873.0;;;;;;;;;2019;12
SALAMANCA;Total;;148405.0;;;;;;;;;2019;12
CHAMARTÍN;Total;;148039.0;;;;;;;;;2019;12
TETUÁN;Total;;161991.0;;;;;;;;;2019;12
CHAMBERÍ;Total;;141397.0;;;;;;;;;2019;12
FUENCARRAL - EL PARDO;Total;;250636.0;;;;;;;;;2019;12
MONCLOA - ARAVACA;Total;;122164.0;;;;;;;;;2019;12
LATINA;Total;;242923.0;;;;;;;;;2019;12
CARABANCHEL;Total;;261118.0;;;;;;;;;2019;12
USERA;Total;;143365.0;;;;;;;;;2019;12
PUENTE DE VALLECAS;Total;;241666.0;;;;;;;;;2019;12
MORATALAZ;Total;;95907.0;;;;;;;;;2019;12
CIUDAD LINEAL;Total;;220598.0;;;;;;;;;2019;12
HORTALEZA;Total;;193833.0;;;;;;;;;2019;12
VILLAVERDE;Total;;154915.0;;;;;;;;;2019;12
VILLA DE VALLECAS;Total;;114832.0;;;;;;;;;2019;12
VICÁLVARO;Total;;74235.0;;;;;;;;;2019;12
SAN BLAS-CANILLEJAS;Total;;161672.0;;;;;;;;;2019;12
BARAJAS;Total;;50158.0;;;;;;;;;2019;12
CENTRO;Total;;140790.0;;;;;;;;;2020;1
ARGANZUELA;Total;;156232.0;;;;;;;;;2020;1
RETIRO;Total;;120856.0;;;;;;;;;2020;1
SALAMANCA;Total;;148264.0;;;;;;;;;2020;1
CHAMARTÍN;Total;;148137.0;;;;;;;;;2020;1
TETUÁN;Total;;161946.0;;;;;;;;;2020;1
CHAMBERÍ;Total;;141384.0;;;;;;;;;2020;1
FUENCARRAL - EL PARDO;Total;;250891.0;;;;;;;;;2020;1
MONCLOA - ARAVACA;Total;;122214.0;;;;;;;;;2020;1
LATINA;Total;;243313.0;;;;;;;;;2020;1
CARABANCHEL;Total;;261480.0;;;;;;;;;2020;1
USERA;Total;;143371.0;;;;;;;;;2020;1
PUENTE DE VALLECAS;Total;;241965.0;;;;;;;;;2020;1
MORATALAZ;Total;;95728.0;;;;;;;;;2020;1
CIUDAD LINEAL;Total;;220803.0;;;;;;;;;2020;1
HORTALEZA;Total;;194203.0;;;;;;;;;2020;1
VILLAVERDE;Total;;155208.0;;;;;;;;;2020;1
VILLA DE VALLECAS;Total;;115173.0;;;;;;;;;2020;1
VICÁLVARO;Total;;74419.0;;;;;;;;;2020;1
SAN BLAS-CANILLEJAS;Total;;161890.0;;;;;;;;;2020;1
BARAJAS;Total;;50269.0;;;;;;;;;2020;1
CENTRO;Total;;141170.0;;;;;;;;;2020;2
ARGANZUELA;Total;;156460.0;;;;;;;;;2020;2
RETIRO;Total;;120837.0;;;;;;;;;2020;2
SALAMANCA;Total;;148391.0;;;;;;;;;2020;2
CHAMARTÍN;Total;;148107.0;;;;;;;;;2020;2
TETUÁN;Total;;162295.0;;;;;;;;;2020;2
CHAMBERÍ;Total;;141513.0;;;;;;;;;2020;2
FUENCARRAL - EL PARDO;Total;;251179.0;;;;;;;;;2020;2
MONCLOA - ARAVACA;Total;;122385.0;;;;;;;;;2020;2
LATINA;Total;;243609.0;;;;;;;;;2020;2
CARABANCHEL;Total;;262019.0;;;;;;;;;2020;2
USERA;Total;;143744.0;;;;;;;;;2020;2
PUENTE DE VALLECAS;Total;;242675.0;;;;;;;;;2020;2
MORATALAZ;Total;;95788.0;;;;;;;;;2020;2
CIUDAD LINEAL;Total;;220964.0;;;;;;;;;2020;2
HORTALEZA;Total;;194490.0;;;;;;;;;2020;2
VILLAVERDE;Total;;155665.0;;;;;;;;;2020;2
VILLA DE VALLECAS;Total;;115398.0;;;;;;;;;2020;2
VICÁLVARO;Total;;74553.0;;;;;;;;;2020;2
SAN BLAS-CANILLEJAS;Total;;162242.0;;;;;;;;;2020;2
BARAJAS;Total;;50295.0;;;;;;;;;2020;2
CENTRO;Total;;141118.0;;;;;;;;;2020;3
ARGANZUELA;Total;;156417.0;;;;;;;;;2020;3
RETIRO;Total;;120759.0;;;;;;;;;2020;3
SALAMANCA;Total;;148305.0;;;;;;;;;2020;3
CHAMARTÍN;Total;;148060.0;;;;;;;;;2020;3
TETUÁN;Total;;162254.0;;;;;;;;;2020;3
CHAMBERÍ;Total;;141416.0;;;;;;;;;2020;3
FUENCARRAL - EL PARDO;Total;;251116.0;;;;;;;;;2020;3
MONCLOA - ARAVACA;Total;;122254.0;;;;;;;;;2020;3
LATINA;Total;;243563.0;;;;;;;;;2020;3
CARABANCHEL;Total;;262007.0;;;;;;;;;2020;3
USERA;Total;;143687.0;;;;;;;;;2020;3
PUENTE DE VALLECAS;Total;;242732.0;;;;;;;;;2020;3
MORATALAZ;Total;;95768.0;;;;;;;;;2020;3
CIUDAD LINEAL;Total;;220916.0;;;;;;;;;2020;3
HORTALEZA;Total;;194498.0;;;;;;;;;2020;3
VILLAVERDE;Total;;155537.0;;;;;;;;;2020;3
VILLA DE VALLECAS;Total;;115375.0;;;;;;;;;2020;3
VICÁLVARO;Total;;74567.0;;;;;;;;;2020;3
SAN BLAS-CANILLEJAS;Total;;162083.0;;;;;;;;;2020;3
BARAJAS;Total;;50286.0;;;;;;;;;2020;3
CENTRO;Total;;140960.0;;;;;;;;;2020;4
ARGANZUELA;Total;;156309.0;;;;;;;;;2020;4
RETIRO;Total;;120589.0;;;;;;;;;2020;4
SALAMANCA;Total;;148125.0;;;;;;;;;2020;4
CHAMARTÍN;Total;;147957.0;;;;;;;;;2020;4
TETUÁN;Total;;162057.0;;;;;;;;;2020;4
CHAMBERÍ;Total;;141254.0;;;;;;;;;2020;4
FUENCARRAL - EL PARDO;Total;;251063.0;;;;;;;;;2020;4
MONCLOA - ARAVACA;Total;;122083.0;;;;;;;;;2020;4
LATINA;Total;;243214.0;;;;;;;;;2020;4
CARABANCHEL;Total;;261610.0;;;;;;;;;2020;4
USERA;Total;;143490.0;;;;;;;;;2020;4
PUENTE DE VALLECAS;Total;;242406.0;;;;;;;;;2020;4
MORATALAZ;Total;;95592.0;;;;;;;;;2020;4
CIUDAD LINEAL;Total;;220727.0;;;;;;;;;2020;4
HORTALEZA;Total;;194514.0;;;;;;;;;2020;4
VILLAVERDE;Total;;155389.0;;;;;;;;;2020;4
VILLA DE VALLECAS;Total;;115366.0;;;;;;;;;2020;4
VICÁLVARO;Total;;74539.0;;;;;;;;;2020;4
SAN BLAS-CANILLEJAS;Total;;161915.0;;;;;;;;;2020;4
BARAJAS;Total;;50287.0;;;;;;;;;2020;4
CENTRO;Total;;141160.0;;;;;;;;;2020;5
ARGANZUELA;Total;;156494.0;;;;;;;;;2020;5
RETIRO;Total;;120669.0;;;;;;;;;2020;5
SALAMANCA;Total;;148159.0;;;;;;;;;2020;5
CHAMARTÍN;Total;;148043.0;;;;;;;;;2020;5
TETUÁN;Total;;162204.0;;;;;;;;;2020;5
CHAMBERÍ;Total;;141257.0;;;;;;;;;2020;5
FUENCARRAL - EL PARDO;Total;;251382.0;;;;;;;;;2020;5
MONCLOA - ARAVACA;Total;;122217.0;;;;;;;;;2020;5
LATINA;Total;;243397.0;;;;;;;;;2020;5
CARABANCHEL;Total;;261859.0;;;;;;;;;2020;5
USERA;Total;;143644.0;;;;;;;;;2020;5
PUENTE DE VALLECAS;Total;;242706.0;;;;;;;;;2020;5
MORATALAZ;Total;;95664.0;;;;;;;;;2020;5
CIUDAD LINEAL;Total;;220849.0;;;;;;;;;2020;5
HORTALEZA;Total;;194857.0;;;;;;;;;2020;5
VILLAVERDE;Total;;155556.0;;;;;;;;;2020;5
VILLA DE VALLECAS;Total;;115580.0;;;;;;;;;2020;5
VICÁLVARO;Total;;74636.0;;;;;;;;;2020;5
SAN BLAS-CANILLEJAS;Total;;162058.0;;;;;;;;;2020;5
BARAJAS;Total;;50345.0;;;;;;;;;2020;5
CENTRO;Total;;140360.0;;;;;;;;;2020;6
ARGANZUELA;Total;;156010.0;;;;;;;;;2020;6
RETIRO;Total;;120238.0;;;;;;;;;2020;6
SALAMANCA;Total;;147349.0;;;;;;;;;2020;6
CHAMARTÍN;Total;;147483.0;;;;;;;;;2020;6
TETUÁN;Total;;161233.0;;;;;;;;;2020;6
CHAMBERÍ;Total;;140516.0;;;;;;;;;2020;6
FUENCARRAL - EL PARDO;Total;;250655.0;;;;;;;;;2020;6
MONCLOA - ARAVACA;Total;;121880.0;;;;;;;;;2020;6
LATINA;Total;;242447.0;;;;;;;;;2020;6
CARABANCHEL;Total;;260801.0;;;;;;;;;2020;6
USERA;Total;;143141.0;;;;;;;;;2020;6
PUENTE DE VALLECAS;Total;;241901.0;;;;;;;;;2020;6
MORATALAZ;Total;;95375.0;;;;;;;;;2020;6
CIUDAD LINEAL;Total;;220118.0;;;;;;;;;2020;6
HORTALEZA;Total;;194529.0;;;;;;;;;2020;6
VILLAVERDE;Total;;155149.0;;;;;;;;;2020;6
VILLA DE VALLECAS;Total;;115495.0;;;;;;;;;2020;6
VICÁLVARO;Total;;74577.0;;;;;;;;;2020;6
SAN BLAS-CANILLEJAS;Total;;161696.0;;;;;;;;;2020;6
BARAJAS;Total;;50320.0;;;;;;;;;2020;6
CENTRO;Total;;140586.0;;;;;;;;;2020;7
ARGANZUELA;Total;;155649.0;;;;;;;;;2020;7
RETIRO;Total;;119970.0;;;;;;;;;2020;7
SALAMANCA;Total;;147047.0;;;;;;;;;2020;7
CHAMARTÍN;Total;;147291.0;;;;;;;;;2020;7
TETUÁN;Total;;161169.0;;;;;;;;;2020;7
CHAMBERÍ;Total;;140262.0;;;;;;;;;2020;7
FUENCARRAL - EL PARDO;Total;;250067.0;;;;;;;;;2020;7
MONCLOA - ARAVACA;Total;;121630.0;;;;;;;;;2020;7
LATINA;Total;;242262.0;;;;;;;;;2020;7
CARABANCHEL;Total;;260777.0;;;;;;;;;2020;7
USERA;Total;;143207.0;;;;;;;;;2020;7
PUENTE DE VALLECAS;Total;;241445.0;;;;;;;;;2020;7
MORATALAZ;Total;;95108.0;;;;;;;;;2020;7
CIUDAD LINEAL;Total;;219692.0;;;;;;;;;2020;7
HORTALEZA;Total;;194269.0;;;;;;;;;2020;7
VILLAVERDE;Total;;155277.0;;;;;;;;;2020;7
VILLA DE VALLECAS;Total;;115229.0;;;;;;;;;2020;7
VICÁLVARO;Total;;74575.0;;;;;;;;;2020;7
SAN BLAS-CANILLEJAS;Total;;161443.0;;;;;;;;;2020;7
BARAJAS;Total;;50237.0;;;;;;;;;2020;7
CENTRO;Total;;140801.0;;;;;;;;;2020;8
ARGANZUELA;Total;;155509.0;;;;;;;;;2020;8
RETIRO;Total;;119818.0;;;;;;;;;2020;8
SALAMANCA;Total;;146946.0;;;;;;;;;2020;8
CHAMARTÍN;Total;;147187.0;;;;;;;;;2020;8
TETUÁN;Total;;161278.0;;;;;;;;;2020;8
CHAMBERÍ;Total;;140072.0;;;;;;;;;2020;8
FUENCARRAL - EL PARDO;Total;;249875.0;;;;;;;;;2020;8
MONCLOA - ARAVACA;Total;;121487.0;;;;;;;;;2020;8
LATINA;Total;;242228.0;;;;;;;;;2020;8
CARABANCHEL;Total;;260830.0;;;;;;;;;2020;8
USERA;Total;;143403.0;;;;;;;;;2020;8
PUENTE DE VALLECAS;Total;;241434.0;;;;;;;;;2020;8
MORATALAZ;Total;;94985.0;;;;;;;;;2020;8
CIUDAD LINEAL;Total;;219446.0;;;;;;;;;2020;8
HORTALEZA;Total;;194231.0;;;;;;;;;2020;8
VILLAVERDE;Total;;155459.0;;;;;;;;;2020;8
VILLA DE VALLECAS;Total;;115288.0;;;;;;;;;2020;8
VICÁLVARO;Total;;74831.0;;;;;;;;;2020;8
SAN BLAS-CANILLEJAS;Total;;161320.0;;;;;;;;;2020;8
BARAJAS;Total;;50244.0;;;;;;;;;2020;8
CENTRO;Total;;140645.0;;;;;;;;;2020;9
ARGANZUELA;Total;;155498.0;;;;;;;;;2020;9
RETIRO;Total;;119643.0;;;;;;;;;2020;9
SALAMANCA;Total;;146626.0;;;;;;;;;2020;9
CHAMARTÍN;Total;;146892.0;;;;;;;;;2020;9
TETUÁN;Total;;160886.0;;;;;;;;;2020;9
CHAMBERÍ;Total;;139930.0;;;;;;;;;2020;9
FUENCARRAL - EL PARDO;Total;;249435.0;;;;;;;;;2020;9
MONCLOA - ARAVACA;Total;;121439.0;;;;;;;;;2020;9
LATINA;Total;;241715.0;;;;;;;;;2020;9
CARABANCHEL;Total;;260247.0;;;;;;;;;2020;9
USERA;Total;;143118.0;;;;;;;;;2020;9
PUENTE DE VALLECAS;Total;;240745.0;;;;;;;;;2020;9
MORATALAZ;Total;;94785.0;;;;;;;;;2020;9
CIUDAD LINEAL;Total;;218960.0;;;;;;;;;2020;9
HORTALEZA;Total;;194140.0;;;;;;;;;2020;9
VILLAVERDE;Total;;155390.0;;;;;;;;;2020;9
VILLA DE VALLECAS;Total;;115275.0;;;;;;;;;2020;9
VICÁLVARO;Total;;74971.0;;;;;;;;;2020;9
SAN BLAS-CANILLEJAS;Total;;161233.0;;;;;;;;;2020;9
BARAJAS;Total;;50228.0;;;;;;;;;2020;9
CENTRO;Total;;141534.0;;;;;;;;;2020;10
ARGANZUELA;Total;;155544.0;;;;;;;;;2020;10
RETIRO;Total;;119634.0;;;;;;;;;2020;10
SALAMANCA;Total;;146820.0;;;;;;;;;2020;10
CHAMARTÍN;Total;;146980.0;;;;;;;;;2020;10
TETUÁN;Total;;160964.0;;;;;;;;;2020;10
CHAMBERÍ;Total;;140018.0;;;;;;;;;2020;10
FUENCARRAL - EL PARDO;Total;;249429.0;;;;;;;;;2020;10
MONCLOA - ARAVACA;Total;;121588.0;;;;;;;;;2020;10
LATINA;Total;;241821.0;;;;;;;;;2020;10
CARABANCHEL;Total;;260436.0;;;;;;;;;2020;10
USERA;Total;;143289.0;;;;;;;;;2020;10
PUENTE DE VALLECAS;Total;;240625.0;;;;;;;;;2020;10
MORATALAZ;Total;;94696.0;;;;;;;;;2020;10
CIUDAD LINEAL;Total;;218730.0;;;;;;;;;2020;10
HORTALEZA;Total;;194030.0;;;;;;;;;2020;10
VILLAVERDE;Total;;155591.0;;;;;;;;;2020;10
VILLA DE VALLECAS;Total;;115387.0;;;;;;;;;2020;10
VICÁLVARO;Total;;75299.0;;;;;;;;;2020;10
SAN BLAS-CANILLEJAS;Total;;161212.0;;;;;;;;;2020;10
BARAJAS;Total;;50324.0;;;;;;;;;2020;10
CENTRO;Total;;141943.0;;;;;;;;;2020;11
ARGANZUELA;Total;;155287.0;;;;;;;;;2020;11
RETIRO;Total;;119284.0;;;;;;;;;2020;11
SALAMANCA;Total;;146779.0;;;;;;;;;2020;11
CHAMARTÍN;Total;;146579.0;;;;;;;;;2020;11
TETUÁN;Total;;160823.0;;;;;;;;;2020;11
CHAMBERÍ;Total;;139672.0;;;;;;;;;2020;11
FUENCARRAL - EL PARDO;Total;;248971.0;;;;;;;;;2020;11
MONCLOA - ARAVACA;Total;;121518.0;;;;;;;;;2020;11
LATINA;Total;;241648.0;;;;;;;;;2020;11
CARABANCHEL;Total;;260148.0;;;;;;;;;2020;11
USERA;Total;;143302.0;;;;;;;;;2020;11
PUENTE DE VALLECAS;Total;;240448.0;;;;;;;;;2020;11
MORATALAZ;Total;;94462.0;;;;;;;;;2020;11
CIUDAD LINEAL;Total;;218145.0;;;;;;;;;2020;11
HORTALEZA;Total;;194125.0;;;;;;;;;2020;11
VILLAVERDE;Total;;155578.0;;;;;;;;;2020;11
VILLA DE VALLECAS;Total;;115299.0;;;;;;;;;2020;11
VICÁLVARO;Total;;75648.0;;;;;;;;;2020;11
SAN BLAS-CANILLEJAS;Total;;161106.0;;;;;;;;;2020;11
BARAJAS;Total;;50285.0;;;;;;;;;2020;11
CENTRO;Total;;142033.0;;;;;;;;;2020;12
ARGANZUELA;Total;;154996.0;;;;;;;;;2020;12
RETIRO;Total;;119092.0;;;;;;;;;2020;12
SALAMANCA;Total;;146667.0;;;;;;;;;2020;12
CHAMARTÍN;Total;;146351.0;;;;;;;;;2020;12
TETUÁN;Total;;160621.0;;;;;;;;;2020;12
CHAMBERÍ;Total;;139391.0;;;;;;;;;2020;12
FUENCARRAL - EL PARDO;Total;;248707.0;;;;;;;;;2020;12
MONCLOA - ARAVACA;Total;;121407.0;;;;;;;;;2020;12
LATINA;Total;;241375.0;;;;;;;;;2020;12
CARABANCHEL;Total;;259760.0;;;;;;;;;2020;12
USERA;Total;;143093.0;;;;;;;;;2020;12
PUENTE DE VALLECAS;Total;;240075.0;;;;;;;;;2020;12
MORATALAZ;Total;;94203.0;;;;;;;;;2020;12
CIUDAD LINEAL;Total;;217821.0;;;;;;;;;2020;12
HORTALEZA;Total;;193927.0;;;;;;;;;2020;12
VILLAVERDE;Total;;155451.0;;;;;;;;;2020;12
VILLA DE VALLECAS;Total;;115185.0;;;;;;;;;2020;12
VICÁLVARO;Total;;75734.0;;;;;;;;;2020;12
SAN BLAS-CANILLEJAS;Total;;160959.0;;;;;;;;;2020;12
BARAJAS;Total;;50271.0;;;;;;;;;2020;12
CENTRO;Total;;142099.0;;;;;;;;;2021;1
ARGANZUELA;Total;;154809.0;;;;;;;;;2021;1
RETIRO;Total;;119006.0;;;;;;;;;2021;1
SALAMANCA;Total;;146698.0;;;;;;;;;2021;1
CHAMARTÍN;Total;;146230.0;;;;;;;;;2021;1
TETUÁN;Total;;160390.0;;;;;;;;;2021;1
CHAMBERÍ;Total;;139167.0;;;;;;;;;2021;1
FUENCARRAL - EL PARDO;Total;;248384.0;;;;;;;;;2021;1
MONCLOA - ARAVACA;Total;;121339.0;;;;;;;;;2021;1
LATINA;Total;;241013.0;;;;;;;;;2021;1
CARABANCHEL;Total;;259535.0;;;;;;;;;2021;1
USERA;Total;;142955.0;;;;;;;;;2021;1
PUENTE DE VALLECAS;Total;;239736.0;;;;;;;;;2021;1
MORATALAZ;Total;;94113.0;;;;;;;;;2021;1
CIUDAD LINEAL;Total;;217622.0;;;;;;;;;2021;1
HORTALEZA;Total;;193789.0;;;;;;;;;2021;1
VILLAVERDE;Total;;155313.0;;;;;;;;;2021;1
VILLA DE VALLECAS;Total;;115062.0;;;;;;;;;2021;1
VICÁLVARO;Total;;75783.0;;;;;;;;;2021;1
SAN BLAS-CANILLEJAS;Total;;160738.0;;;;;;;;;2021;1
BARAJAS;Total;;50266.0;;;;;;;;;2021;1
CENTRO;Total;;140659.0;;;;;;;;;2021;2
ARGANZUELA;Total;;153974.0;;;;;;;;;2021;2
RETIRO;Total;;118387.0;;;;;;;;;2021;2
SALAMANCA;Total;;145316.0;;;;;;;;;2021;2
CHAMARTÍN;Total;;145400.0;;;;;;;;;2021;2
TETUÁN;Total;;158781.0;;;;;;;;;2021;2
CHAMBERÍ;Total;;137996.0;;;;;;;;;2021;2
FUENCARRAL - EL PARDO;Total;;247161.0;;;;;;;;;2021;2
MONCLOA - ARAVACA;Total;;120714.0;;;;;;;;;2021;2
LATINA;Total;;239076.0;;;;;;;;;2021;2
CARABANCHEL;Total;;257390.0;;;;;;;;;2021;2
USERA;Total;;141625.0;;;;;;;;;2021;2
PUENTE DE VALLECAS;Total;;237967.0;;;;;;;;;2021;2
MORATALAZ;Total;;93606.0;;;;;;;;;2021;2
CIUDAD LINEAL;Total;;216123.0;;;;;;;;;2021;2
HORTALEZA;Total;;192945.0;;;;;;;;;2021;2
VILLAVERDE;Total;;154141.0;;;;;;;;;2021;2
VILLA DE VALLECAS;Total;;114685.0;;;;;;;;;2021;2
VICÁLVARO;Total;;75821.0;;;;;;;;;2021;2
SAN BLAS-CANILLEJAS;Total;;160059.0;;;;;;;;;2021;2
BARAJAS;Total;;50065.0;;;;;;;;;2021;2
CENTRO;Total;;141399.0;;;;;;;;;2021;3
ARGANZUELA;Total;;153974.0;;;;;;;;;2021;3
RETIRO;Total;;118370.0;;;;;;;;;2021;3
SALAMANCA;Total;;145603.0;;;;;;;;;2021;3
CHAMARTÍN;Total;;145619.0;;;;;;;;;2021;3
TETUÁN;Total;;159006.0;;;;;;;;;2021;3
CHAMBERÍ;Total;;138095.0;;;;;;;;;2021;3
FUENCARRAL - EL PARDO;Total;;247434.0;;;;;;;;;2021;3
MONCLOA - ARAVACA;Total;;120895.0;;;;;;;;;2021;3
LATINA;Total;;239403.0;;;;;;;;;2021;3
CARABANCHEL;Total;;257859.0;;;;;;;;;2021;3
USERA;Total;;141915.0;;;;;;;;;2021;3
PUENTE DE VALLECAS;Total;;238227.0;;;;;;;;;2021;3
MORATALAZ;Total;;93590.0;;;;;;;;;2021;3
CIUDAD LINEAL;Total;;216385.0;;;;;;;;;2021;3
HORTALEZA;Total;;193263.0;;;;;;;;;2021;3
VILLAVERDE;Total;;154504.0;;;;;;;;;2021;3
VILLA DE VALLECAS;Total;;114705.0;;;;;;;;;2021;3
VICÁLVARO;Total;;76186.0;;;;;;;;;2021;3
SAN BLAS-CANILLEJAS;Total;;160148.0;;;;;;;;;2021;3
BARAJAS;Total;;50101.0;;;;;;;;;2021;3
CENTRO;Total;;141320.0;;;;;;;;;2021;4
ARGANZUELA;Total;;153871.0;;;;;;;;;2021;4
RETIRO;Total;;118278.0;;;;;;;;;2021;4
SALAMANCA;Total;;145510.0;;;;;;;;;2021;4
CHAMARTÍN;Total;;145440.0;;;;;;;;;2021;4
TETUÁN;Total;;158768.0;;;;;;;;;2021;4
CHAMBERÍ;Total;;137872.0;;;;;;;;;2021;4
FUENCARRAL - EL PARDO;Total;;247501.0;;;;;;;;;2021;4
MONCLOA - ARAVACA;Total;;120837.0;;;;;;;;;2021;4
LATINA;Total;;239242.0;;;;;;;;;2021;4
CARABANCHEL;Total;;257507.0;;;;;;;;;2021;4
USERA;Total;;141854.0;;;;;;;;;2021;4
PUENTE DE VALLECAS;Total;;238077.0;;;;;;;;;2021;4
MORATALAZ;Total;;93456.0;;;;;;;;;2021;4
CIUDAD LINEAL;Total;;216206.0;;;;;;;;;2021;4
HORTALEZA;Total;;193486.0;;;;;;;;;2021;4
VILLAVERDE;Total;;154547.0;;;;;;;;;2021;4
VILLA DE VALLECAS;Total;;114815.0;;;;;;;;;2021;4
VICÁLVARO;Total;;76623.0;;;;;;;;;2021;4
SAN BLAS-CANILLEJAS;Total;;160281.0;;;;;;;;;2021;4
BARAJAS;Total;;50137.0;;;;;;;;;2021;4
CENTRO;Total;;141001.0;;;;;;;;;2021;5
ARGANZUELA;Total;;153649.0;;;;;;;;;2021;5
RETIRO;Total;;118036.0;;;;;;;;;2021;5
SALAMANCA;Total;;145241.0;;;;;;;;;2021;5
CHAMARTÍN;Total;;145181.0;;;;;;;;;2021;5
TETUÁN;Total;;158331.0;;;;;;;;;2021;5
CHAMBERÍ;Total;;137622.0;;;;;;;;;2021;5
FUENCARRAL - EL PARDO;Total;;247166.0;;;;;;;;;2021;5
MONCLOA - ARAVACA;Total;;120743.0;;;;;;;;;2021;5
LATINA;Total;;238671.0;;;;;;;;;2021;5
CARABANCHEL;Total;;256840.0;;;;;;;;;2021;5
USERA;Total;;141538.0;;;;;;;;;2021;5
PUENTE DE VALLECAS;Total;;237262.0;;;;;;;;;2021;5
MORATALAZ;Total;;93303.0;;;;;;;;;2021;5
CIUDAD LINEAL;Total;;215615.0;;;;;;;;;2021;5
HORTALEZA;Total;;193313.0;;;;;;;;;2021;5
VILLAVERDE;Total;;154263.0;;;;;;;;;2021;5
VILLA DE VALLECAS;Total;;114618.0;;;;;;;;;2021;5
VICÁLVARO;Total;;76886.0;;;;;;;;;2021;5
SAN BLAS-CANILLEJAS;Total;;160045.0;;;;;;;;;2021;5
BARAJAS;Total;;50093.0;;;;;;;;;2021;5
CENTRO;Total;;141323.0;;;;;;;;;2021;6
ARGANZUELA;Total;;153851.0;;;;;;;;;2021;6
RETIRO;Total;;118283.0;;;;;;;;;2021;6
SALAMANCA;Total;;145711.0;;;;;;;;;2021;6
CHAMARTÍN;Total;;145251.0;;;;;;;;;2021;6
TETUÁN;Total;;158574.0;;;;;;;;;2021;6
CHAMBERÍ;Total;;137721.0;;;;;;;;;2021;6
FUENCARRAL - EL PARDO;Total;;247455.0;;;;;;;;;2021;6
MONCLOA - ARAVACA;Total;;121032.0;;;;;;;;;2021;6
LATINA;Total;;238949.0;;;;;;;;;2021;6
CARABANCHEL;Total;;257350.0;;;;;;;;;2021;6
USERA;Total;;141689.0;;;;;;;;;2021;6
PUENTE DE VALLECAS;Total;;237440.0;;;;;;;;;2021;6
MORATALAZ;Total;;93232.0;;;;;;;;;2021;6
CIUDAD LINEAL;Total;;215790.0;;;;;;;;;2021;6
HORTALEZA;Total;;193695.0;;;;;;;;;2021;6
VILLAVERDE;Total;;154515.0;;;;;;;;;2021;6
VILLA DE VALLECAS;Total;;114839.0;;;;;;;;;2021;6
VICÁLVARO;Total;;77426.0;;;;;;;;;2021;6
SAN BLAS-CANILLEJAS;Total;;160032.0;;;;;;;;;2021;6
BARAJAS;Total;;50185.0;;;;;;;;;2021;6
CENTRO;Total;;141470.0;;;;;;;;;2021;7
ARGANZUELA;Total;;153797.0;;;;;;;;;2021;7
RETIRO;Total;;118246.0;;;;;;;;;2021;7
SALAMANCA;Total;;145775.0;;;;;;;;;2021;7
CHAMARTÍN;Total;;145049.0;;;;;;;;;2021;7
TETUÁN;Total;;158548.0;;;;;;;;;2021;7
CHAMBERÍ;Total;;137793.0;;;;;;;;;2021;7
FUENCARRAL - EL PARDO;Total;;247389.0;;;;;;;;;2021;7
MONCLOA - ARAVACA;Total;;121058.0;;;;;;;;;2021;7
LATINA;Total;;238869.0;;;;;;;;;2021;7
CARABANCHEL;Total;;257170.0;;;;;;;;;2021;7
USERA;Total;;141584.0;;;;;;;;;2021;7
PUENTE DE VALLECAS;Total;;237230.0;;;;;;;;;2021;7
MORATALAZ;Total;;93041.0;;;;;;;;;2021;7
CIUDAD LINEAL;Total;;215557.0;;;;;;;;;2021;7
HORTALEZA;Total;;193742.0;;;;;;;;;2021;7
VILLAVERDE;Total;;154466.0;;;;;;;;;2021;7
VILLA DE VALLECAS;Total;;114898.0;;;;;;;;;2021;7
VICÁLVARO;Total;;77730.0;;;;;;;;;2021;7
SAN BLAS-CANILLEJAS;Total;;159795.0;;;;;;;;;2021;7
BARAJAS;Total;;50158.0;;;;;;;;;2021;7
CENTRO;Total;;141615.0;;;;;;;;;2021;8
ARGANZUELA;Total;;153886.0;;;;;;;;;2021;8
RETIRO;Total;;118317.0;;;;;;;;;2021;8
SALAMANCA;Total;;145952.0;;;;;;;;;2021;8
CHAMARTÍN;Total;;145013.0;;;;;;;;;2021;8
TETUÁN;Total;;158622.0;;;;;;;;;2021;8
